"18510847","TOTAL","T","DEE0E",2014,-705
"18510848","TOTAL","T","DEF0",2014,11072
"18510849","TOTAL","T","DEF01",2014,691
"18510850","TOTAL","T","DEF02",2014,2292
"18510851","TOTAL","T","DEF03",2014,1431
"18510852","TOTAL","T","DEF04",2014,180
"18510853","TOTAL","T","DEF05",2014,24
"18510854","TOTAL","T","DEF06",2014,1004
"18510855","TOTAL","T","DEF07",2014,-119
"18510856","TOTAL","T","DEF08",2014,730
"18510857","TOTAL","T","DEF09",2014,2066
"18510858","TOTAL","T","DEF0A",2014,-128
"18510859","TOTAL","T","DEF0B",2014,10
"18510860","TOTAL","T","DEF0C",2014,-82
"18510861","TOTAL","T","DEF0D",2014,1130
"18510862","TOTAL","T","DEF0E",2014,-41
"18510863","TOTAL","T","DEF0F",2014,1880
"18510864","TOTAL","T","DEG0",2014,-4036
"18510865","TOTAL","T","DEG01",2014,1523
"18510866","TOTAL","T","DEG02",2014,151
"18510867","TOTAL","T","DEG03",2014,229
"18510868","TOTAL","T","DEG04",2014,-341
"18510869","TOTAL","T","DEG05",2014,142
"18510870","TOTAL","T","DEG06",2014,-531
"18510871","TOTAL","T","DEG07",2014,-342
"18510872","TOTAL","T","DEG09",2014,-320
"18510873","TOTAL","T","DEG0A",2014,-333
"18510874","TOTAL","T","DEG0B",2014,-373
"18510875","TOTAL","T","DEG0C",2014,-78
"18510876","TOTAL","T","DEG0D",2014,-248
"18510877","TOTAL","T","DEG0E",2014,-328
"18510878","TOTAL","T","DEG0F",2014,-105
"18510879","TOTAL","T","DEG0G",2014,-220
"18510880","TOTAL","T","DEG0H",2014,-302
"18510881","TOTAL","T","DEG0I",2014,-372
"18510882","TOTAL","T","DEG0J",2014,-246
"18510883","TOTAL","T","DEG0K",2014,-405
"18510884","TOTAL","T","DEG0L",2014,-678
"18510885","TOTAL","T","DEG0M",2014,-537
"18510886","TOTAL","T","DEG0N",2014,161
"18510887","TOTAL","T","DEG0P",2014,-460
"18510888","TOTAL","T","DK",2014,16553
"18510889","TOTAL","T","DK01",2014,11663
"18510890","TOTAL","T","DK011",2014,6789
"18510891","TOTAL","T","DK012",2014,3533
"18510892","TOTAL","T","DK013",2014,1501
"18510893","TOTAL","T","DK014",2014,-154
"18510894","TOTAL","T","DK02",2014,484
"18510895","TOTAL","T","DK021",2014,678
"18510896","TOTAL","T","DK022",2014,-194
"18510897","TOTAL","T","DK03",2014,630
"18510898","TOTAL","T","DK031",2014,603
"18510899","TOTAL","T","DK032",2014,32
"18510900","TOTAL","T","DK04",2014,3499
"18510901","TOTAL","T","DK041",2014,-388
"18510902","TOTAL","T","DK042",2014,3884
"18510903","TOTAL","T","DK05",2014,281
"18510904","TOTAL","T","DK050",2014,281
"18510905","TOTAL","T","EE",2014,-2761
"18510906","TOTAL","T","EE00",2014,-2761
"18510907","TOTAL","T","EE001",2014,2491
"18510908","TOTAL","T","EE004",2014,-957
"18510909","TOTAL","T","EE006",2014,-1280
"18510910","TOTAL","T","EE007",2014,-1099
"18510911","TOTAL","T","EE008",2014,-1903
"18510912","TOTAL","T","EL",2014,-26126
"18510913","TOTAL","T","EL11",2014,1286
"18510914","TOTAL","T","EL111",2014,1325
"18510915","TOTAL","T","EL112",2014,-150
"18510916","TOTAL","T","EL113",2014,182
"18510917","TOTAL","T","EL114",2014,192
"18510918","TOTAL","T","EL115",2014,-239
"18510919","TOTAL","T","EL12",2014,-5616
"18510920","TOTAL","T","EL121",2014,-159
"18510921","TOTAL","T","EL122",2014,-6597
"18510922","TOTAL","T","EL123",2014,273
"18510923","TOTAL","T","EL124",2014,-224
"18510924","TOTAL","T","EL125",2014,578
"18510925","TOTAL","T","EL126",2014,-61
"18510926","TOTAL","T","EL127",2014,566
"18510927","TOTAL","T","EL13",2014,-932
"18510928","TOTAL","T","EL131",2014,253
"18510929","TOTAL","T","EL132",2014,-191
"18510930","TOTAL","T","EL133",2014,-943
"18510931","TOTAL","T","EL134",2014,-48
"18510932","TOTAL","T","EL14",2014,-1588
"18510933","TOTAL","T","EL141",2014,-432
"18510934","TOTAL","T","EL142",2014,-1479
"18510935","TOTAL","T","EL143",2014,43
"18510936","TOTAL","T","EL144",2014,290
"18510937","TOTAL","T","EL21",2014,220
"18510938","TOTAL","T","EL211",2014,-350
"18510939","TOTAL","T","EL212",2014,232
"18510940","TOTAL","T","EL213",2014,126
"18510941","TOTAL","T","EL214",2014,202
"18510942","TOTAL","T","EL22",2014,97
"18510943","TOTAL","T","EL221",2014,-114
"18510944","TOTAL","T","EL222",2014,-153
"18510945","TOTAL","T","EL223",2014,221
"18510946","TOTAL","T","EL224",2014,141
"18510947","TOTAL","T","EL23",2014,-3290
"18510948","TOTAL","T","EL231",2014,-1182
"18510949","TOTAL","T","EL232",2014,-1951
"18510950","TOTAL","T","EL233",2014,-173
"18510951","TOTAL","T","EL24",2014,1472
"18510952","TOTAL","T","EL241",2014,625
"18510953","TOTAL","T","EL242",2014,-147
"18510954","TOTAL","T","EL243",2014,-17
"18510955","TOTAL","T","EL244",2014,356
"18510956","TOTAL","T","EL245",2014,670
"18510957","TOTAL","T","EL25",2014,955
"18510958","TOTAL","T","EL251",2014,9
"18510959","TOTAL","T","EL252",2014,-169
"18510960","TOTAL","T","EL253",2014,354
"18510961","TOTAL","T","EL254",2014,468
"18510962","TOTAL","T","EL255",2014,301
"18510963","TOTAL","T","EL30",2014,-21028
"18510964","TOTAL","T","EL300",2014,-21028
"18510965","TOTAL","T","EL41",2014,879
"18510966","TOTAL","T","EL411",2014,442
"18510967","TOTAL","T","EL412",2014,280
"18510968","TOTAL","T","EL413",2014,155
"18510969","TOTAL","T","EL42",2014,1518
"18510970","TOTAL","T","EL421",2014,793
"18510971","TOTAL","T","EL422",2014,713
"18510972","TOTAL","T","EL43",2014,-90
"18510973","TOTAL","T","EL431",2014,-536
"18510974","TOTAL","T","EL432",2014,-83
"18510975","TOTAL","T","EL433",2014,250
"18510976","TOTAL","T","EL434",2014,275
"18510977","TOTAL","T","ES",2014,-83542
"18510978","TOTAL","T","ES11",2014,1567
"18510979","TOTAL","T","ES111",2014,1126
"18510980","TOTAL","T","ES112",2014,136
"18510981","TOTAL","T","ES113",2014,278
"18510982","TOTAL","T","ES114",2014,9
"18510983","TOTAL","T","ES12",2014,805
"18510984","TOTAL","T","ES120",2014,805
"18510985","TOTAL","T","ES13",2014,325
"18510986","TOTAL","T","ES130",2014,325
"18510987","TOTAL","T","ES21",2014,-4728
"18510988","TOTAL","T","ES211",2014,-314
"18510989","TOTAL","T","ES212",2014,-1177
"18510990","TOTAL","T","ES213",2014,-3247
"18510991","TOTAL","T","ES22",2014,-259
"18510992","TOTAL","T","ES220",2014,-259
"18510993","TOTAL","T","ES23",2014,-1517
"18510994","TOTAL","T","ES230",2014,-1517
"18510995","TOTAL","T","ES24",2014,-3729
"18510996","TOTAL","T","ES241",2014,-567
"18510997","TOTAL","T","ES242",2014,-1080
"18510998","TOTAL","T","ES243",2014,-2089
"18510999","TOTAL","T","ES30",2014,-27912
"18511000","TOTAL","T","ES300",2014,-27912
"18511001","TOTAL","T","ES41",2014,-5257
"18511002","TOTAL","T","ES411",2014,-734
"18511003","TOTAL","T","ES412",2014,-1750
"18511004","TOTAL","T","ES413",2014,-48
"18511005","TOTAL","T","ES414",2014,-477
"18511006","TOTAL","T","ES415",2014,-471
"18511007","TOTAL","T","ES416",2014,-550
"18511008","TOTAL","T","ES417",2014,-87
"18511009","TOTAL","T","ES418",2014,-702
"18511010","TOTAL","T","ES419",2014,-416
"18511011","TOTAL","T","ES42",2014,-1337
"18511012","TOTAL","T","ES421",2014,-1002
"18511013","TOTAL","T","ES422",2014,-1573
"18511014","TOTAL","T","ES423",2014,-1064
"18511015","TOTAL","T","ES424",2014,1089
"18511016","TOTAL","T","ES425",2014,1224
"18511017","TOTAL","T","ES43",2014,625
"18511018","TOTAL","T","ES431",2014,356
"18511019","TOTAL","T","ES432",2014,264
"18511020","TOTAL","T","ES51",2014,-29091
"18511021","TOTAL","T","ES511",2014,-24147
"18511022","TOTAL","T","ES512",2014,-1622
"18511023","TOTAL","T","ES513",2014,-723
"18511024","TOTAL","T","ES514",2014,-2594
"18511025","TOTAL","T","ES52",2014,-22294
"18511026","TOTAL","T","ES521",2014,-4229
"18511027","TOTAL","T","ES522",2014,-5113
"18511028","TOTAL","T","ES523",2014,-12951
"18511029","TOTAL","T","ES53",2014,2325
"18511030","TOTAL","T","ES531",2014,2247
"18511031","TOTAL","T","ES532",2014,141
"18511032","TOTAL","T","ES533",2014,-65
"18511033","TOTAL","T","ES61",2014,1956
"18511034","TOTAL","T","ES611",2014,-411
"18511035","TOTAL","T","ES612",2014,-336
"18511036","TOTAL","T","ES613",2014,-1635
"18511037","TOTAL","T","ES614",2014,-377
"18511038","TOTAL","T","ES615",2014,251
"18511039","TOTAL","T","ES616",2014,-2237
"18511040","TOTAL","T","ES617",2014,5534
"18511041","TOTAL","T","ES618",2014,1173
"18511042","TOTAL","T","ES62",2014,-6462
"18511043","TOTAL","T","ES620",2014,-6462
"18511044","TOTAL","T","ES63",2014,1035
"18511045","TOTAL","T","ES630",2014,1035
"18511046","TOTAL","T","ES64",2014,1301
"18511047","TOTAL","T","ES640",2014,1301
"18511048","TOTAL","T","ES70",2014,9124
"18511049","TOTAL","T","ES703",2014,15
"18511050","TOTAL","T","ES704",2014,1078
"18511051","TOTAL","T","ES705",2014,3641
"18511052","TOTAL","T","ES706",2014,-339
"18511053","TOTAL","T","ES707",2014,53
"18511054","TOTAL","T","ES708",2014,-444
"18511055","TOTAL","T","ES709",2014,5093
"18511056","TOTAL","T","FI",2014,20058
"18511057","TOTAL","T","FI19",2014,4428
"18511058","TOTAL","T","FI193",2014,691
"18511059","TOTAL","T","FI194",2014,130
"18511060","TOTAL","T","FI195",2014,608
"18511061","TOTAL","T","FI196",2014,146
"18511062","TOTAL","T","FI197",2014,2839
"18511063","TOTAL","T","FI1B",2014,11013
"18511064","TOTAL","T","FI1B1",2014,11013
"18511065","TOTAL","T","FI1C",2014,4116
"18511066","TOTAL","T","FI1C1",2014,1902
"18511067","TOTAL","T","FI1C2",2014,903
"18511068","TOTAL","T","FI1C3",2014,849
"18511069","TOTAL","T","FI1C4",2014,280
"18511070","TOTAL","T","FI1C5",2014,171
"18511071","TOTAL","T","FI1D",2014,199
"18511072","TOTAL","T","FI1D1",2014,-135
"18511073","TOTAL","T","FI1D2",2014,315
"18511074","TOTAL","T","FI1D3",2014,181
"18511075","TOTAL","T","FI1D4",2014,-304
"18511076","TOTAL","T","FI1D5",2014,-56
"18511077","TOTAL","T","FI1D6",2014,372
"18511078","TOTAL","T","FI1D7",2014,-145
"18511079","TOTAL","T","FI20",2014,299
"18511080","TOTAL","T","FI200",2014,299
"18511081","TOTAL","T","FR",2014,85972
"18511082","TOTAL","T","FR10",2014,-38569
"18511083","TOTAL","T","FR101",2014,-7890
"18511084","TOTAL","T","FR102",2014,2751
"18511085","TOTAL","T","FR103",2014,-8192
"18511086","TOTAL","T","FR104",2014,-1453
"18511087","TOTAL","T","FR105",2014,-4679
"18511088","TOTAL","T","FR106",2014,-10042
"18511089","TOTAL","T","FR107",2014,-3638
"18511090","TOTAL","T","FR108",2014,-5421
"18511091","TOTAL","T","FR21",2014,-2281
"18511092","TOTAL","T","FR211",2014,-660
"18511093","TOTAL","T","FR212",2014,386
"18511094","TOTAL","T","FR213",2014,-1132
"18511095","TOTAL","T","FR214",2014,-866
"18511096","TOTAL","T","FR22",2014,-2879
"18511097","TOTAL","T","FR221",2014,-774
"18511098","TOTAL","T","FR222",2014,-1648
"18511099","TOTAL","T","FR223",2014,-475
"18511100","TOTAL","T","FR23",2014,-1713
"18511101","TOTAL","T","FR231",2014,1051
"18511102","TOTAL","T","FR232",2014,-2764
"18511103","TOTAL","T","FR24",2014,3902
"18511104","TOTAL","T","FR241",2014,298
"18511105","TOTAL","T","FR242",2014,573
"18511106","TOTAL","T","FR243",2014,-16
"18511107","TOTAL","T","FR244",2014,1541
"18511108","TOTAL","T","FR245",2014,1207
"18511109","TOTAL","T","FR246",2014,291
"18511110","TOTAL","T","FR25",2014,847
"18511111","TOTAL","T","FR251",2014,555
"18511112","TOTAL","T","FR252",2014,769
"18511113","TOTAL","T","FR253",2014,-471
"18511114","TOTAL","T","FR26",2014,1205
"18511115","TOTAL","T","FR261",2014,249
"18511116","TOTAL","T","FR262",2014,88
"18511117","TOTAL","T","FR263",2014,743
"18511118","TOTAL","T","FR264",2014,122
"18511119","TOTAL","T","FR30",2014,-11348
"18511120","TOTAL","T","FR301",2014,-7624
"18511121","TOTAL","T","FR302",2014,-3728
"18511122","TOTAL","T","FR41",2014,-3095
"18511123","TOTAL","T","FR411",2014,-849
"18511124","TOTAL","T","FR412",2014,-449
"18511125","TOTAL","T","FR413",2014,-1114
"18511126","TOTAL","T","FR414",2014,-669
"18511127","TOTAL","T","FR42",2014,-641
"18511128","TOTAL","T","FR421",2014,-484
"18511129","TOTAL","T","FR422",2014,-152
"18511130","TOTAL","T","FR43",2014,-565
"18511131","TOTAL","T","FR431",2014,-454
"18511132","TOTAL","T","FR432",2014,-131
"18511133","TOTAL","T","FR433",2014,35
"18511134","TOTAL","T","FR434",2014,-17
"18511135","TOTAL","T","FR51",2014,16923
"18511136","TOTAL","T","FR511",2014,8242
"18511137","TOTAL","T","FR512",2014,1634
"18511138","TOTAL","T","FR513",2014,91
"18511139","TOTAL","T","FR514",2014,567
"18511140","TOTAL","T","FR515",2014,6379
"18511141","TOTAL","T","FR52",2014,17038
"18511142","TOTAL","T","FR521",2014,3846
"18511143","TOTAL","T","FR522",2014,2991
"18511144","TOTAL","T","FR523",2014,5037
"18511145","TOTAL","T","FR524",2014,5158
"18511146","TOTAL","T","FR53",2014,8251
"18511147","TOTAL","T","FR531",2014,1054
"18511148","TOTAL","T","FR532",2014,5088
"18511149","TOTAL","T","FR533",2014,1348
"18511150","TOTAL","T","FR534",2014,753
"18511151","TOTAL","T","FR61",2014,24220
"18511152","TOTAL","T","FR611",2014,3157
"18511153","TOTAL","T","FR612",2014,11081
"18511154","TOTAL","T","FR613",2014,4908
"18511155","TOTAL","T","FR614",2014,1554
"18511156","TOTAL","T","FR615",2014,3503
"18511157","TOTAL","T","FR62",2014,18423
"18511158","TOTAL","T","FR621",2014,888
"18511159","TOTAL","T","FR622",2014,823
"18511160","TOTAL","T","FR623",2014,9170
"18511161","TOTAL","T","FR624",2014,1638
"18511162","TOTAL","T","FR625",2014,1078
"18511163","TOTAL","T","FR626",2014,575
"18511164","TOTAL","T","FR627",2014,2029
"18511165","TOTAL","T","FR628",2014,2221
"18511166","TOTAL","T","FR63",2014,1726
"18511167","TOTAL","T","FR631",2014,543
"18511168","TOTAL","T","FR632",2014,398
"18511169","TOTAL","T","FR633",2014,783
"18511170","TOTAL","T","FR71",2014,25919
"18511171","TOTAL","T","FR711",2014,5187
"18511172","TOTAL","T","FR712",2014,1853
"18511173","TOTAL","T","FR713",2014,1845
"18511174","TOTAL","T","FR714",2014,2451
"18511175","TOTAL","T","FR715",2014,1241
"18511176","TOTAL","T","FR716",2014,5585
"18511177","TOTAL","T","FR717",2014,1811
"18511178","TOTAL","T","FR718",2014,5941
"18511179","TOTAL","T","FR72",2014,4662
"18511180","TOTAL","T","FR721",2014,1195
"18511181","TOTAL","T","FR722",2014,374
"18511182","TOTAL","T","FR723",2014,1113
"18511183","TOTAL","T","FR724",2014,1990
"18511184","TOTAL","T","FR81",2014,24383
"18511185","TOTAL","T","FR811",2014,3189
"18511186","TOTAL","T","FR812",2014,5883
"18511187","TOTAL","T","FR813",2014,11001
"18511188","TOTAL","T","FR814",2014,152
"18511189","TOTAL","T","FR815",2014,4150
"18511190","TOTAL","T","FR82",2014,5064
"18511191","TOTAL","T","FR821",2014,985
"18511192","TOTAL","T","FR822",2014,1221
"18511193","TOTAL","T","FR823",2014,-367
"18511194","TOTAL","T","FR824",2014,-2313
"18511195","TOTAL","T","FR825",2014,5195
"18511196","TOTAL","T","FR826",2014,339
"18511197","TOTAL","T","FR83",2014,3497
"18511198","TOTAL","T","FR831",2014,1251
"18511199","TOTAL","T","FR832",2014,2238
"18511200","TOTAL","T","FR91",2014,-3541
"18511201","TOTAL","T","FR910",2014,-3541
"18511202","TOTAL","T","FR92",2014,-2004
"18511203","TOTAL","T","FR920",2014,-2004
"18511204","TOTAL","T","FR93",2014,-23
"18511205","TOTAL","T","FR930",2014,-23
"18511206","TOTAL","T","FR94",2014,-3422
"18511207","TOTAL","T","FR940",2014,-3422
"18511208","TOTAL","T","HR",2014,3795
"18511209","TOTAL","T","HR03",2014,2785
"18511210","TOTAL","T","HR031",2014,731
"18511211","TOTAL","T","HR032",2014,-240
"18511212","TOTAL","T","HR033",2014,1035
"18511213","TOTAL","T","HR034",2014,-311
"18511214","TOTAL","T","HR035",2014,558
"18511215","TOTAL","T","HR036",2014,658
"18511216","TOTAL","T","HR037",2014,327
"18511217","TOTAL","T","HR04",2014,1001
"18511218","TOTAL","T","HR041",2014,3044
"18511219","TOTAL","T","HR042",2014,1516
"18511220","TOTAL","T","HR043",2014,185
"18511221","TOTAL","T","HR044",2014,223
"18511222","TOTAL","T","HR045",2014,41
"18511223","TOTAL","T","HR046",2014,52
"18511224","TOTAL","T","HR047",2014,-381
"18511225","TOTAL","T","HR048",2014,-323
"18511226","TOTAL","T","HR049",2014,-499
"18511227","TOTAL","T","HR04A",2014,-458
"18511228","TOTAL","T","HR04B",2014,-190
"18511229","TOTAL","T","HR04C",2014,-754
"18511230","TOTAL","T","HR04D",2014,-306
"18511231","TOTAL","T","HR04E",2014,-1130
"18511232","TOTAL","T","HU",2014,21615
"18511233","TOTAL","T","HU10",2014,29852
"18511234","TOTAL","T","HU101",2014,16179
"18511235","TOTAL","T","HU102",2014,13676
"18511236","TOTAL","T","HU21",2014,567
"18511237","TOTAL","T","HU211",2014,801
"18511238","TOTAL","T","HU212",2014,153
"18511239","TOTAL","T","HU213",2014,-376
"18511240","TOTAL","T","HU22",2014,4270
"18511241","TOTAL","T","HU221",2014,3714
"18511242","TOTAL","T","HU222",2014,310
"18511243","TOTAL","T","HU223",2014,255
"18511244","TOTAL","T","HU23",2014,-931
"18511245","TOTAL","T","HU231",2014,-228
"18511246","TOTAL","T","HU232",2014,192
"18511247","TOTAL","T","HU233",2014,-893
"18511248","TOTAL","T","HU31",2014,-6928
"18511249","TOTAL","T","HU311",2014,-4719
"18511250","TOTAL","T","HU312",2014,-1030
"18511251","TOTAL","T","HU313",2014,-1176
"18511252","TOTAL","T","HU32",2014,-4659
"18511253","TOTAL","T","HU321",2014,-42
"18511254","TOTAL","T","HU322",2014,-1740
"18511255","TOTAL","T","HU323",2014,-2876
"18511256","TOTAL","T","HU33",2014,-563
"18511257","TOTAL","T","HU331",2014,3
"18511258","TOTAL","T","HU332",2014,-1557
"18511259","TOTAL","T","HU333",2014,992
"18511260","TOTAL","T","IE",2014,-32121
"18511261","TOTAL","T","IE01",2014,-6825
"18511262","TOTAL","T","IE011",2014,-3418
"18511263","TOTAL","T","IE012",2014,210
"18511264","TOTAL","T","IE013",2014,-3614
"18511265","TOTAL","T","IE02",2014,-25297
"18511266","TOTAL","T","IE021",2014,-13509
"18511267","TOTAL","T","IE022",2014,-2384
"18511268","TOTAL","T","IE023",2014,-3119
"18511269","TOTAL","T","IE024",2014,-2361
"18511270","TOTAL","T","IE025",2014,-3910
"18511271","TOTAL","T","IS",2014,151
"18511272","TOTAL","T","IS00",2014,151
"18511273","TOTAL","T","IS001",2014,657
"18511274","TOTAL","T","IS002",2014,-512
"18511275","TOTAL","T","IT",2014,304268
"18511276","TOTAL","T","ITC1",2014,24322
"18511277","TOTAL","T","ITC11",2014,10616
"18511278","TOTAL","T","ITC12",2014,844
"18511279","TOTAL","T","ITC13",2014,332
"18511280","TOTAL","T","ITC14",2014,674
"18511281","TOTAL","T","ITC15",2014,2651
"18511282","TOTAL","T","ITC16",2014,4171
"18511283","TOTAL","T","ITC17",2014,1628
"18511284","TOTAL","T","ITC18",2014,3404
"18511285","TOTAL","T","ITC2",2014,623
"18511286","TOTAL","T","ITC20",2014,623
"18511287","TOTAL","T","ITC3",2014,9705
"18511288","TOTAL","T","ITC31",2014,1839
"18511289","TOTAL","T","ITC32",2014,2094
"18511290","TOTAL","T","ITC33",2014,4031
"18511291","TOTAL","T","ITC34",2014,1732
"18511292","TOTAL","T","ITC4",2014,70238
"18511293","TOTAL","T","ITC41",2014,5566
"18511294","TOTAL","T","ITC42",2014,4542
"18511295","TOTAL","T","ITC43",2014,1908
"18511296","TOTAL","T","ITC44",2014,567
"18511297","TOTAL","T","ITC46",2014,7599
"18511298","TOTAL","T","ITC47",2014,8181
"18511299","TOTAL","T","ITC48",2014,5615
"18511300","TOTAL","T","ITC49",2014,1883
"18511301","TOTAL","T","ITC4A",2014,2843
"18511302","TOTAL","T","ITC4B",2014,3354
"18511303","TOTAL","T","ITC4C",2014,21085
"18511304","TOTAL","T","ITC4D",2014,7110
"18511305","TOTAL","T","ITF1",2014,7059
"18511306","TOTAL","T","ITF11",2014,1369
"18511307","TOTAL","T","ITF12",2014,1782
"18511308","TOTAL","T","ITF13",2014,2129
"18511309","TOTAL","T","ITF14",2014,1772
"18511310","TOTAL","T","ITF2",2014,563
"18511311","TOTAL","T","ITF21",2014,175
"18511312","TOTAL","T","ITF22",2014,387
"18511313","TOTAL","T","ITF3",2014,1460
"18511314","TOTAL","T","ITF31",2014,3091
"18511315","TOTAL","T","ITF32",2014,355
"18511316","TOTAL","T","ITF33",2014,-4955
"18511317","TOTAL","T","ITF34",2014,429
"18511318","TOTAL","T","ITF35",2014,2549
"18511319","TOTAL","T","ITF4",2014,3761
"18511320","TOTAL","T","ITF43",2014,-26
"18511321","TOTAL","T","ITF44",2014,599
"18511322","TOTAL","T","ITF45",2014,1909
"18511323","TOTAL","T","ITF46",2014,-622
"18511324","TOTAL","T","ITF47",2014,1642
"18511325","TOTAL","T","ITF48",2014,280
"18511326","TOTAL","T","ITF5",2014,-154
"18511327","TOTAL","T","ITF51",2014,-239
"18511328","TOTAL","T","ITF52",2014,79
"18511329","TOTAL","T","ITF6",2014,-313
"18511330","TOTAL","T","ITF61",2014,426
"18511331","TOTAL","T","ITF62",2014,112
"18511332","TOTAL","T","ITF63",2014,140
"18511333","TOTAL","T","ITF64",2014,-564
"18511334","TOTAL","T","ITF65",2014,-430
"18511335","TOTAL","T","ITG1",2014,9006
"18511336","TOTAL","T","ITG11",2014,1467
"18511337","TOTAL","T","ITG12",2014,1416
"18511338","TOTAL","T","ITG13",2014,1336
"18511339","TOTAL","T","ITG14",2014,840
"18511340","TOTAL","T","ITG15",2014,487
"18511341","TOTAL","T","ITG16",2014,44
"18511342","TOTAL","T","ITG17",2014,896
"18511343","TOTAL","T","ITG18",2014,1843
"18511344","TOTAL","T","ITG19",2014,684
"18511345","TOTAL","T","ITG2",2014,3090
"18511346","TOTAL","T","ITG25",2014,1275
"18511347","TOTAL","T","ITG26",2014,-135
"18511348","TOTAL","T","ITG27",2014,789
"18511349","TOTAL","T","ITG28",2014,140
"18511350","TOTAL","T","ITG29",2014,1053
"18511351","TOTAL","T","ITG2A",2014,37
"18511352","TOTAL","T","ITG2B",2014,-115
"18511353","TOTAL","T","ITG2C",2014,57
"18511354","TOTAL","T","ITH1",2014,3048
"18511355","TOTAL","T","ITH10",2014,3048
"18511356","TOTAL","T","ITH2",2014,4175
"18511357","TOTAL","T","ITH20",2014,4175
"18511358","TOTAL","T","ITH3",2014,24148
"18511359","TOTAL","T","ITH31",2014,4787
"18511360","TOTAL","T","ITH32",2014,3680
"18511361","TOTAL","T","ITH33",2014,511
"18511362","TOTAL","T","ITH34",2014,3334
"18511363","TOTAL","T","ITH35",2014,5115
"18511364","TOTAL","T","ITH36",2014,5787
"18511365","TOTAL","T","ITH37",2014,944
"18511366","TOTAL","T","ITH4",2014,7245
"18511367","TOTAL","T","ITH41",2014,1885
"18511368","TOTAL","T","ITH42",2014,3086
"18511369","TOTAL","T","ITH43",2014,847
"18511370","TOTAL","T","ITH44",2014,1424
"18511371","TOTAL","T","ITH5",2014,42894
"18511372","TOTAL","T","ITH51",2014,3119
"18511373","TOTAL","T","ITH52",2014,4866
"18511374","TOTAL","T","ITH53",2014,4668
"18511375","TOTAL","T","ITH54",2014,5008
"18511376","TOTAL","T","ITH55",2014,11517
"18511377","TOTAL","T","ITH56",2014,2549
"18511378","TOTAL","T","ITH57",2014,4059
"18511379","TOTAL","T","ITH58",2014,3576
"18511380","TOTAL","T","ITH59",2014,3546
"18511381","TOTAL","T","ITI1",2014,29502
"18511382","TOTAL","T","ITI11",2014,1173
"18511383","TOTAL","T","ITI12",2014,2935
"18511384","TOTAL","T","ITI13",2014,1716
"18511385","TOTAL","T","ITI14",2014,10009
"18511386","TOTAL","T","ITI15",2014,1027
"18511387","TOTAL","T","ITI16",2014,2361
"18511388","TOTAL","T","ITI17",2014,3787
"18511389","TOTAL","T","ITI18",2014,2358
"18511390","TOTAL","T","ITI19",2014,2144
"18511391","TOTAL","T","ITI1A",2014,1964
"18511392","TOTAL","T","ITI2",2014,7091
"18511393","TOTAL","T","ITI21",2014,5291
"18511394","TOTAL","T","ITI22",2014,1794
"18511395","TOTAL","T","ITI3",2014,8955
"18511396","TOTAL","T","ITI31",2014,2084
"18511397","TOTAL","T","ITI32",2014,2937
"18511398","TOTAL","T","ITI33",2014,1964
"18511399","TOTAL","T","ITI34",2014,928
"18511400","TOTAL","T","ITI35",2014,1048
"18511401","TOTAL","T","ITI4",2014,47832
"18511402","TOTAL","T","ITI41",2014,3384
"18511403","TOTAL","T","ITI42",2014,1420
"18511404","TOTAL","T","ITI43",2014,35540
"18511405","TOTAL","T","ITI44",2014,5544
"18511406","TOTAL","T","ITI45",2014,1941
"18511407","TOTAL","T","LT",2014,-33358
"18511408","TOTAL","T","LT00",2014,-33358
"18511409","TOTAL","T","LT001",2014,-2379
"18511410","TOTAL","T","LT002",2014,-7327
"18511411","TOTAL","T","LT003",2014,-4020
"18511412","TOTAL","T","LT004",2014,-2202
"18511413","TOTAL","T","LT005",2014,-3300
"18511414","TOTAL","T","LT006",2014,-5586
"18511415","TOTAL","T","LT007",2014,-1783
"18511416","TOTAL","T","LT008",2014,-2323
"18511417","TOTAL","T","LT009",2014,-2022
"18511418","TOTAL","T","LT00A",2014,-2404
"18511419","TOTAL","T","LU",2014,10623
"18511420","TOTAL","T","LU00",2014,10623
"18511421","TOTAL","T","LU000",2014,10623
"18511422","TOTAL","T","LV",2014,-10625
"18511423","TOTAL","T","LV00",2014,-10625
"18511424","TOTAL","T","LV003",2014,-2455
"18511425","TOTAL","T","LV005",2014,-2819
"18511426","TOTAL","T","LV006",2014,-4195
"18511427","TOTAL","T","LV007",2014,2228
"18511428","TOTAL","T","LV008",2014,-1792
"18511429","TOTAL","T","LV009",2014,-1586
"18511430","TOTAL","T","MT",2014,1565
"18511431","TOTAL","T","MT00",2014,1565
"18511432","TOTAL","T","MT001",2014,1498
"18511433","TOTAL","T","MT002",2014,78
"18511434","TOTAL","T","NL",2014,17786
"18511435","TOTAL","T","NL11",2014,820
"18511436","TOTAL","T","NL111",2014,-443
"18511437","TOTAL","T","NL112",2014,-277
"18511438","TOTAL","T","NL113",2014,1539
"18511439","TOTAL","T","NL12",2014,-770
"18511440","TOTAL","T","NL121",2014,-483
"18511441","TOTAL","T","NL122",2014,-91
"18511442","TOTAL","T","NL123",2014,-194
"18511443","TOTAL","T","NL13",2014,6
"18511444","TOTAL","T","NL131",2014,213
"18511445","TOTAL","T","NL132",2014,-263
"18511446","TOTAL","T","NL133",2014,81
"18511447","TOTAL","T","NL21",2014,-476
